"Номер задания";"Старт задания";"Окончание задания";"Товар НО";"Категория";"Код товарной категории";"Описание товара";"Комментарий по товару";"Бренд";"Код ценовой зоны";"Код розничной сети";"Розничная сеть";"Регион";"Физический адрес";"Штрихкод";"Количество штук";"Цена конкурента";"Цена акционная\по карте";"Аналог";"Нет товара";"Дата мониторинга";"Фото";"Примечание";"Ссылка на страницу товара"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ416631";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Мистраль Геркулес фермерский ""ПК "" Агропродукт"" 400г Россия";;"Мистраль";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4601916007495";;"112.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760556861?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-mistral-fermerskie-iz-polby-400g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ267190";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАСЗЗЛ";"Мюсли запечённые ОГО с бананом 350г Россия";;"ОГО";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4630012080125,4607013610651";;"115";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/609633300?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/myusli-ogo-zapechennye-s-bananom-350-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ239430";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАСЗЗЛ";"Мюсли запечённые ОГО с орехами 350 г Россия";;"ОГО";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4630012080101,4607013610637";;"127";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999276?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/myusli-ogo-zapechennye-s-orekhom-350-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ239432";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАСЗЗЛ";"Мюсли запечённые ОГО с яблоком 350 г Россия";;"ОГО";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4630012080118,4607013610644";;"115";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/609633299?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/myusli-ogo-zapechennye-s-yablokom-350-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ302617";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАСЗЗЛ";"Мюсли запечённые Ол`Лайт шоколадные с орехами 280г пакет Россия";;"Ол`Лайт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4607013792579";;"222";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760568169?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/gotovye-zavtraki-myusli/myusli-ol-layt-shokoladnye-s-orekhami-280g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ275303";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБВБ";"Лапша Роллтон с курицей 60г Россия";;"Роллтон";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605496007494";;"22.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999978?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/produkty-bystrogo-prigotovleniya/vermishel-bystrogo-prigotovleniya-rollton-kurinaya-60-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ361171";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБВБ";"Лапша Роллтон с курицей 90 г лоток Россия";;"Роллтон";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605496016687";;"49.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000006?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/produkty-bystrogo-prigotovleniya/lapsha-rollton-kurinaya-po-domashnemu-100-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ275306";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБВБ";"Пюре картофельное Роллтон с сухариками 44г стакан Россия";;"Роллтон";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4605496000853";;"51.5";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000029?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/produkty-bystrogo-prigotovleniya/pyure-kartofelnoe-rollton-s-sukharikami-40-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ274873";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБСУ";"Суп Русский продукт Суперсуп куриный 70г Россия";;"Русский продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4602112507222,4602112203285";;"45.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000054?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/produkty-bystrogo-prigotovleniya/sup-russkiy-produkt-kurinyy-70-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ285694";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Русский продукт овсяные Геркулес 420г Россия";;"Русский продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4602112100409";;"84.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999187?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-gerkules-russkiy-produkt-5-min-420g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ285695";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Русский продукт овсяные Геркулес 500г Россия";;"Русский продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4603552011539,4602112100393";;"85.9";"72.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999188?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-gerkules-russkiy-produkt-15-min-500g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ374565";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Русский продукт овсяные Геркулес Монастырский ПАО РУССКИЙ ПРОДУКТ 500г к/к Россия";;"Русский продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4602112502333";;"89.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999232?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-gerkules-monastyrskiy-500g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ374567";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Русский продукт овсяные Геркулес Нежный ПАО РУССКИЙ ПРОДУКТ 450г к/к Россия";;"Русский продукт";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4602112503606";;"85.9";"72.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999197?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-gerkules-nezhnyy-450-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ266950";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАСХ";"Сухарики Хрусteam Багет с томатом и зеленью 60г Россия";;"Хрусteam";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4690388008079";;"49.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601000912?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/chipsy-sneki-popkorn/sukhariki-khrustim-baget-tomat-i-zelen-60g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ310688";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Каша овсяная Ясно солнышко ассорти №3 ябл,абрикос,изюм 6*45г 270г Россия";;"Ясно солнышко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600819414256";;"122.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/608718052?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/kasha-ovsyanaya-yasno-solnyshko-assorti-abrikos-izyum-yabloko-moloko-270-g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ310630";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Ясно солнышко овсяные с курагой 300г Россия";;"Ясно солнышко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600819030333";;"97";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/608718082?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-yasno-solnyshko-s-kuragoy-300g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ251504";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Ясно солнышко овсяные № 1 500 г Россия";;"Ясно солнышко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600819311036";;"82.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760554777?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-yasno-solnyshko-1-500g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ251505";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Ясно солнышко овсяные № 2 500г Россия";;"Ясно солнышко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600819351681";;"83.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999194?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-yasno-solnyshko-2-500g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ251506";"БАКАЛЕЯ ПРОЧ И БП";"-ПРБАПБКА";"Хлопья Ясно солнышко овсяные № 3 350г Россия";;"Ясно солнышко";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4600819311050";;"102.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/600999242?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/kashi-gotovye-zavtraki/khlopya-ovsyanye-yasno-solnyshko-3-350g/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ519383";"Бытовая химия";"-НПБХСУЖИ";"Cтиральный порошок OTSU концентрированный с ароматом ""ЦВЕТОЧНЫЙ САД"" ABEKO Co.Ltd 1 кг Республика Корея";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4580041509978";;"867.5";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/760586077?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-stirki/stiralnyy-poroshok-otsu-tsvetochnyy-sad-1-kg/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ546212";"Бытовая химия";"-НПБХСУОП";"Кондиционер BioMio BIO-SOFT для белья Эвкалипт АО МЭЗОПЛАСТ 1000мл Россия";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4603014008527";;"419";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007078?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-stirki/konditsioner-dlya-belya-bio-mio-evkalipt-1-l/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ463309";"Бытовая химия";"-НПБХОВ";"Освежитель воздуха Airwick Botanica Розовый грейпфрут и марокканская мята, спрей ООО Рекитт Бенкизер 236мл Польша";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4640018993664";;"609.9";"439.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/719423217?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/osvezhiteli-vozdukha/aromaticheskiy-sprey-air-wick-botanica-rozovyy-greypfrut-i-marokkanskaya-myata-236ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ463308";"Бытовая химия";"-НПБХОВ";"Освежитель воздуха Airwick Botanica Свежий ананас и тунисский розмарин, спрей ООО Рекитт Бенкизер 236мл Польша";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4640018993671";;"609.9";"439.9";;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/719422873?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/osvezhiteli-vozdukha/aromaticheskiy-sprey-air-wick-botanica-svezhiy-ananas-i-tunisskiy-rozmarin-236ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ498868";"Бытовая химия";"-НПБХСУПР";"Средство CALGON 3в1 для смягчения воды и предотвращения образования накипи Рекитт Бенкизер 400мл Россия";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4640018994883";;"399.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/990955593?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/sredstvo-calgon-3v1-dlya-smyagcheniya-vody-ot-nakipi-400ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ519231";"Бытовая химия";"-НПБХМЧСП";"Средство для мытья пола MEINE LIEBE Универсальное концентрат ООО ""ГАММА КОСМЕТИК"" 1000 мл Россия";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4602006283379";;"314";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007002?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/sredstvo-dlya-pola-meine-liebe-1-l/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ535004";"Бытовая химия";"-НПБХМЧУТ";"Туалетные блоки Domestos Power 5 Ледяная Магнолия для очищения унитаза блок Unilever Polska S.A. 55г Польша";;;;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`8710447326008";;"192";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007051?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/podveska-dlya-unitaza-domestos-power-edyanaya-magnoliya-55-g-5l/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ312462";"Бытовая химия";"-НПБХОВ";"Сменный баллон Air Wick к автоматическому освежителю воздуха Freshmatic Серии Life Scents: ""Океанский бриз"" Reckitt Benckiser 250 мл Великобритания";;"Airwick";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5011417563144,4640018996160";;"599.9";;;" ";"2023-03-06";"http://webcache.zoomos.by/shops-parser/page-cache/601007182?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/osvezhitel-vozdukha-airwick-smennyy-golubaya-laguna-250ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ374411";"Бытовая химия";"-НПБХОВ";"Сменный баллон Air Wick к автоматическому освежителю воздуха Freshmatic: ""Дикий гранат"" Reckitt Benckiser 250 мл Великобритания";;"Airwick";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4640018996139,4607109407806";;"599.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007191?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/osvezhitel-vozdukha-air-wick-smennyy-dikiy-granat-250ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ424938";"Бытовая химия";"-НПБХОВ";"Сменный баллон Air Wick к автоматическому освежителю воздуха Freshmatic: ""Тропические фантазии:Спелый манго"" Reckitt Benckiser 250мл Великобритания";;"Airwick";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4640018996221,4002448130772";;"599.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007189?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/osvezhitel-vozdukha-airwick-smennyy-sochnyy-mango-250-ml/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ165634";"Бытовая химия";"-НПБХСУСП";"Порошок стиральный Ariel Горный родник автомат Procter&Gamble 3кг в пакете Россия";;"Ariel";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`5413149550254,5413149333468";;"799.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601006291?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-stirki/stiralnyy-poroshok-ariel-avtomat-gornyy-rodnik-3kg/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ267770";"Бытовая химия";"-НПБХСУЖИ";"Средство для стирки Ariel Горный родник в капсулах Procter&Gamble 15X27г Франция";;"Ariel";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4015600949785";"15";"799.9";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601006436?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-stirki/kapsuly-dlya-stirki-ariel-avtomat-gornyy-rodnik-15-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ265034";"Бытовая химия";"-НПБХМЧПМ";"Моющее средство BIO MIO  Bio-Total для посудомоечных машин SPLAT 30 шт Дания";;"BIO-MIO";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4603014004673";"30";"849";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007054?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-uborki/tabletki-dlya-posudomoechnykh-mashiny-biomio-c-efirnym-maslom-evkalipta-30-sht/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ265053";"Бытовая химия";"-НПБХСУСП";"Порошок стиральный BIO MIO Bio-Color для цветного белья концентрат ЭКО без запаха SPLAT 1.5кг в коробке Дания";;"BIO-MIO";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4603014004635";;"915.5";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/601007014?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-stirki/stiralnyy-poroshok-biomio-bio-color-1-5kg/"
"TASK-00002239";"2023-03-13";"2023-03-14";"ТОВ265081";"Бытовая химия";"-НПБХСУСП";"Порошок стиральный BIO MIO Bio-White для белого белья концентрат ЭКО без запаха SPLAT 1.5кг в коробке Дания";;"BIO-MIO";;"СПАР_МО_ОНЛ";"СПАР";"50";"г. Жуковский_онлайн";"`4603014004666";;"915.5";;;" ";"2023-03-07";"http://webcache.zoomos.by/shops-parser/page-cache/719433980?cityId=4352&currency=&tmpl=v3";;"https://myspar.ru/catalog/dlya-stirki/stiralnyy-poroshok-bio-mio-bio-white-1-5kg/"
